discount,conversion,source,total_pages_visited,visit_duration,country
yes,no,search,3,185.83538608578948,germany
yes,no,search,4,241.84486312515938,germany
yes,no,search,4,238.71400326792957,germany
yes,no,search,7,424.02354183104967,uk
yes,no,search,3,178.3297029299957,france
yes,no,search,5,300.33913858874024,uk
yes,no,search,2,119.77001171128792,uk
yes,no,search,4,239.6342163502295,germany
yes,no,search,2,121.4886138471113,germany
yes,no,search,4,234.9851304540126,ireland
yes,no,search,2,121.69667137575371,uk
yes,no,search,3,185.31708732365695,france
yes,no,search,8,474.5585878796229,uk
yes,no,search,6,361.62036626364466,germany
yes,no,search,4,242.69359371558937,uk
yes,no,search,4,240.2108896757119,germany
yes,no,search,10,597.5788789733332,france
yes,no,search,3,176.25181097923965,uk
yes,no,search,4,235.80920357513682,ireland
yes,no,search,3,180.88067137672218,germany
yes,no,search,7,419.16472937248346,uk
yes,no,search,5,301.7024362275907,uk
yes,no,search,2,118.25938483775134,uk
yes,no,search,2,114.61564460884009,france
yes,no,search,2,117.77030472204277,ireland
yes,no,search,5,300.6645134810085,germany
yes,no,search,2,116.91896414649018,uk
yes,no,search,6,368.11548703670735,germany
yes,no,search,8,485.07770052897774,germany
yes,no,search,2,124.63761866558201,france
yes,no,search,2,120.83628022827949,ireland
yes,no,search,6,352.66979706288714,uk
yes,no,search,5,298.00152471207934,uk
yes,no,search,3,186.18702308520787,uk
yes,no,search,3,177.04304162334293,uk
yes,no,search,7,424.55622364761047,uk
yes,no,search,6,356.53682701567243,germany
yes,no,search,5,297.61948734486845,germany
yes,no,search,3,176.97390160483755,ireland
yes,no,search,1,60.884167721842125,france
yes,no,search,6,364.6097862086157,germany
yes,no,search,5,294.4841067930378,uk
yes,no,search,6,348.7893858436231,germany
yes,no,search,2,120.18005313963454,uk
yes,no,search,5,304.4455461278798,france
yes,no,search,3,182.6003477882782,uk
yes,no,search,7,414.6251737832929,germany
yes,no,search,5,298.6655088770646,uk
yes,no,search,3,180.56150021371337,ireland
yes,no,search,6,357.0682192202812,uk
yes,no,search,4,234.90458605584098,germany
yes,no,search,3,183.2330367045191,uk
yes,no,search,2,120.29529981920354,uk
yes,no,search,4,242.36139245051064,france
yes,no,search,7,412.88868861080437,france
yes,no,search,1,61.36167018265982,germany
yes,no,search,8,486.83124472756697,ireland
yes,no,search,1,61.459867790004424,uk
yes,no,search,2,119.99817658506254,germany
yes,no,search,1,59.89557298257952,ireland
yes,no,search,6,363.29995701829034,uk
yes,no,search,2,119.3592113029252,france
yes,no,search,8,496.2815599981675,france
yes,no,search,6,356.6927521248192,uk
yes,no,search,3,186.684853030671,france
yes,no,search,2,121.05704990591057,france
yes,no,search,4,241.6619894168381,ireland
yes,no,search,2,119.1671921561369,france
yes,no,search,7,429.1657396947805,germany
yes,no,search,3,188.09770666360743,france
yes,no,search,1,58.68739981261753,uk
yes,no,search,2,123.38590176799194,uk
yes,no,search,4,242.6318854733786,ireland
yes,no,search,5,301.21219450398524,ireland
yes,no,search,4,237.91591507518933,france
yes,no,search,4,233.55871470551972,france
yes,no,search,6,367.75693136935735,germany
yes,no,search,5,303.79309473448825,uk
yes,no,search,3,182.04279276611044,uk
yes,no,search,2,118.40329156429836,germany
yes,no,search,3,182.48532383138445,uk
yes,no,search,4,246.4337965367314,germany
yes,no,search,3,183.40579204679807,uk
yes,no,search,4,238.27181238888278,germany
yes,no,search,4,237.92630326240402,uk
yes,no,search,5,297.6881325041469,ireland
yes,no,search,4,229.9621511882533,germany
yes,no,search,4,250.50231445268525,uk
yes,no,search,3,178.83697395275345,uk
yes,no,search,2,123.22942589887359,uk
yes,no,search,7,422.8574480133058,germany
yes,no,search,5,296.2076752785999,ireland
yes,no,search,2,118.48825983989698,germany
yes,no,search,5,301.48283766635296,france
yes,no,search,3,178.14997467829588,uk
yes,no,search,4,236.67149376514695,germany
yes,no,search,4,243.96080773943692,france
yes,no,search,3,178.28847707835413,germany
yes,no,search,5,306.0231399003029,uk
yes,no,search,5,296.78185049692496,uk
yes,no,search,6,357.9398258891955,germany
yes,no,search,8,478.26988208232086,uk
yes,no,search,2,118.86519534156024,germany
yes,no,search,7,424.22856472539297,germany
yes,no,search,4,232.66663353581527,germany
yes,no,search,3,183.32191442285665,france
yes,no,search,4,245.9783364396508,germany
yes,no,search,4,236.6419883482235,ireland
yes,no,search,1,59.46644638959773,ireland
yes,no,search,3,184.79730781342698,france
yes,no,search,5,291.28842425725327,germany
yes,no,search,4,245.14713711949122,germany
yes,no,search,3,173.56897014107233,ireland
yes,no,search,3,179.2063883425809,uk
yes,no,search,6,357.108840650169,ireland
yes,no,search,8,474.59135179257066,uk
yes,no,search,8,486.5303614364671,uk
yes,no,search,3,182.74696404950598,uk
yes,no,search,3,178.09964956528006,france
yes,no,search,3,178.87977778823947,france
yes,no,search,1,60.367149669270916,germany
yes,no,search,4,234.4183586102326,germany
yes,no,search,2,118.49755898342923,ireland
yes,no,search,3,181.3561886319527,uk
yes,no,search,4,240.7660546990163,france
yes,no,search,5,303.4604736299178,ireland
yes,no,search,4,243.82407180797415,ireland
yes,no,search,5,304.66283357645625,france
yes,no,search,2,126.12076410155139,uk
yes,no,search,1,60.671461835919345,uk
yes,no,search,8,476.38264838948226,germany
yes,no,search,3,180.16545103766697,germany
yes,no,search,4,242.1071274212124,germany
yes,no,search,3,177.36130219151286,france
yes,no,search,4,241.90051707493618,ireland
yes,no,search,6,350.0029334011329,france
yes,no,search,3,182.4987516504745,uk
yes,no,search,4,244.36088506027014,uk
yes,no,search,4,241.17908830227407,uk
yes,no,search,5,295.1514989330339,germany
yes,no,search,2,116.99825168294727,france
yes,no,search,4,240.41758772253795,germany
yes,no,search,6,357.8369526668084,germany
yes,no,search,3,179.90498202741628,germany
yes,no,search,5,306.27574610792834,uk
yes,no,search,5,305.8673585143919,france
yes,no,search,3,186.55698298170466,germany
yes,no,search,9,553.3494252159003,germany
yes,no,search,2,120.07508668689687,germany
yes,no,search,4,241.301353787147,uk
yes,no,search,3,178.81081709281221,france
yes,no,search,1,60.21697393942763,ireland
yes,no,search,3,171.46071139899396,germany
yes,no,search,2,120.3607720705542,uk
yes,no,search,5,300.3608298301936,france
yes,no,search,3,178.0171922560777,uk
yes,no,search,5,303.9100434526429,france
yes,no,search,1,60.13041634393006,uk
yes,no,search,4,238.7828765216777,germany
yes,no,search,4,243.11887387009372,uk
yes,no,search,3,179.09543168109226,uk
yes,no,search,3,174.46534421176852,uk
yes,no,search,5,288.64231254170545,germany
yes,no,search,5,305.6967915789723,germany
yes,no,search,3,177.6187299385041,uk
yes,no,search,6,356.5727053721016,uk
yes,no,search,6,363.0536272011948,france
yes,no,search,1,60.85101736954886,uk
yes,no,search,1,60.72027728756357,ireland
yes,no,search,5,299.3655717732258,france
yes,no,search,2,120.7469128297681,germany
yes,no,search,6,365.88371381513315,ireland
yes,no,search,2,120.03496906573068,uk
yes,no,search,3,178.04586977646198,ireland
yes,no,search,1,59.49744302535586,ireland
yes,no,search,2,122.35488273241734,france
yes,no,search,3,178.35116255093226,uk
yes,no,search,1,60.01706721282652,germany
yes,no,search,4,237.54553316404025,france
yes,no,search,6,354.8599596934011,uk
yes,no,search,3,176.5088191098866,germany
yes,no,search,9,546.3468636312133,france
yes,no,search,5,299.03410444758055,france
yes,no,search,4,243.15138442817394,france
yes,no,search,8,490.498498966864,germany
yes,no,search,6,377.9937943895148,germany
yes,no,search,5,298.8555924380956,ireland
yes,no,search,7,430.5520545551399,ireland
yes,no,search,4,241.19076328793352,france
yes,no,search,4,235.5530757613451,uk
yes,no,search,8,470.428666657975,france
yes,no,search,4,241.6316457989491,germany
yes,no,search,4,235.86685887157202,germany
yes,no,search,9,562.5292557233428,uk
yes,no,search,4,240.99982351260903,germany
yes,no,search,3,178.44442882173144,france
yes,no,search,5,294.4018264847214,germany
yes,no,search,2,118.51197050204276,uk
yes,no,search,1,58.69371270990301,france
yes,no,search,7,426.02104080198944,ireland
yes,no,search,6,355.48638408951183,ireland
yes,no,search,3,181.37378221526168,uk
yes,no,search,5,301.6809077451645,uk
yes,no,search,1,58.56445719401818,germany
yes,no,search,5,289.9132611150559,france
yes,no,search,3,184.53541210122864,uk
yes,no,search,1,60.24792985416706,germany
yes,no,search,2,119.55554318620024,uk
yes,no,search,4,239.1007605872616,uk
yes,no,search,2,121.3388893019979,france
yes,no,search,2,120.57369680161864,uk
yes,no,search,9,537.5010617412005,france
yes,no,search,5,303.24210799304234,germany
yes,no,search,4,239.5058582628648,germany
yes,no,search,2,117.16737475838941,germany
yes,no,search,5,304.8608059363167,uk
yes,no,search,3,179.3295668241641,france
yes,no,search,1,60.147196946811334,germany
yes,no,search,1,59.774195325567305,uk
yes,no,search,4,242.33330888622024,uk
yes,no,search,3,182.91101338028847,ireland
yes,no,search,1,60.04723656231841,france
yes,no,search,1,59.587265778064896,uk
yes,no,search,5,297.9223553426275,france
yes,no,search,2,121.06310939030749,uk
yes,no,search,5,300.0669799057652,uk
yes,no,search,3,178.5416485377775,france
yes,no,search,3,177.19846933750392,france
yes,no,search,3,181.02210458751264,germany
yes,no,search,3,181.44043618329061,uk
yes,no,search,5,301.7482384027021,germany
yes,no,search,7,416.6888415499352,germany
yes,no,search,2,122.20798892279835,germany
yes,no,search,2,120.73264792911871,uk
yes,no,search,5,299.8864375380646,france
yes,no,search,4,240.8701499962904,germany
yes,no,search,4,238.2230923505871,france
yes,no,search,5,308.4951466983655,france
yes,no,search,3,178.68974479212932,uk
yes,no,search,5,294.4724935318246,uk
yes,no,search,7,414.90812595550676,uk
yes,no,search,4,236.07091637134843,uk
yes,no,search,7,412.67207123463373,uk
yes,no,search,4,238.3512607472866,uk
yes,no,search,3,178.9364202109389,germany
yes,no,search,2,119.73364251082982,ireland
yes,no,search,5,295.18720967468744,germany
yes,no,search,6,356.9972325634929,uk
yes,no,search,3,180.9593529615634,france
yes,no,search,3,186.2367860826821,germany
yes,no,search,5,301.4091895076901,france
yes,no,search,2,119.46736942918405,germany
yes,no,search,4,240.96980361260765,uk
yes,no,search,3,179.3631267097865,germany
yes,no,search,4,242.63151618269725,uk
yes,no,search,2,120.28342072800332,uk
yes,no,search,3,182.97438617596885,uk
yes,no,search,6,355.92091116383006,germany
yes,no,search,2,116.15809218526546,germany
yes,no,search,3,177.91415923743875,ireland
yes,no,search,5,305.61749092121056,uk
yes,no,search,9,552.4656244758435,germany
yes,no,search,3,174.37653401149814,germany
yes,no,search,4,247.58528366550334,germany
yes,no,search,2,117.7414919913517,france
yes,no,search,6,357.7891973272109,france
yes,no,search,2,120.66045144258018,germany
yes,no,search,3,176.2558720599998,france
yes,no,search,4,241.307794424153,germany
yes,no,search,4,245.03610801226736,germany
yes,no,search,4,238.20917992673935,germany
yes,no,search,6,359.11954801850237,ireland
yes,no,search,2,119.32559158938408,uk
yes,no,search,7,420.83286568579194,uk
yes,no,search,2,120.55805737848742,ireland
yes,no,search,3,182.882521883763,germany
yes,no,search,6,361.9728713983218,germany
yes,no,search,1,59.758056700720715,uk
yes,no,search,6,359.26263280081145,france
yes,no,search,3,179.700105587159,france
yes,no,search,3,182.62090316469886,uk
yes,no,search,3,177.6182673213978,germany
yes,no,search,1,60.00482468634892,france
yes,no,search,4,244.50856918731427,uk
yes,no,search,2,118.76606261335029,uk
yes,no,search,6,358.9466645919067,germany
yes,no,search,4,241.10854762140238,germany
yes,no,search,2,121.38681364006226,uk
yes,no,search,6,364.7388137010887,france
yes,no,search,1,59.27702503292089,germany
yes,no,search,6,354.3892398414454,uk
yes,no,search,5,300.4948189175867,france
yes,no,search,5,292.10883332581017,germany
yes,no,search,4,237.14233479002203,uk
yes,no,search,1,57.7436117746807,uk
yes,no,search,5,305.4778970434712,uk
yes,no,search,5,300.2890264701599,uk
yes,no,search,2,119.97672274634719,germany
yes,no,search,7,421.6621402831697,france
yes,no,search,3,183.84168250715715,ireland
yes,no,search,4,236.95129753219337,uk
yes,no,search,3,180.13549893099346,germany
yes,no,search,1,59.717272034199645,uk
yes,no,search,9,557.9510761172857,germany
yes,no,search,3,180.56823538863435,germany
yes,no,search,8,475.99500948525116,france
yes,no,search,4,243.36574889185948,germany
yes,no,search,4,245.98956270672167,ireland
yes,no,search,2,122.67229062983887,france
yes,no,search,6,355.5676232139305,uk
yes,no,search,9,532.9741517774074,uk
yes,no,search,3,175.4330801880442,ireland
yes,no,search,3,182.450195827321,germany
yes,no,search,3,170.33333919954126,uk
yes,no,search,2,117.61908484620241,germany
yes,no,search,4,246.47374686973754,germany
yes,no,search,2,120.74056225847012,uk
yes,no,search,1,58.4615506154117,france
yes,no,search,1,57.9326062902672,uk
yes,no,search,4,236.13778946675987,germany
yes,no,search,4,230.33560973271332,uk
yes,no,search,4,244.984539225494,uk
yes,no,search,4,251.21254441610228,ireland
yes,no,search,2,118.92869070145757,france
yes,no,search,5,306.6832803369628,uk
yes,no,search,1,59.93534435976115,uk
yes,no,search,3,179.64393777455152,ireland
yes,no,search,11,660.4167955701255,france
yes,no,search,1,60.14662774934876,uk
yes,no,search,3,183.77656100244786,uk
yes,no,search,1,59.17955712661018,uk
yes,no,search,5,298.395788651138,uk
yes,no,search,2,120.85190434692232,france
yes,no,search,3,185.82257424191238,uk
yes,no,search,1,61.96056053673693,germany
yes,no,search,7,414.28728050868125,germany
yes,no,search,10,590.7496300429073,france
yes,no,search,3,175.1648572125959,germany
yes,no,search,5,301.5876505218147,ireland
yes,no,search,5,296.86656244650374,germany
yes,no,search,7,413.7284276117505,germany
yes,no,search,5,303.65218441914004,uk
yes,no,search,2,119.9201010051657,germany
yes,no,search,3,176.6100268109351,germany
yes,no,search,3,175.33491783201637,germany
yes,no,search,3,180.11284809073737,germany
yes,no,search,2,115.261990882775,ireland
yes,no,search,6,362.39176893283036,ireland
yes,no,search,4,232.2241166320095,ireland
yes,no,search,7,430.1613689800093,france
yes,no,search,7,421.63704990501486,france
yes,no,search,4,241.5209171935594,uk
yes,no,search,5,303.59313913168336,ireland
yes,no,search,2,120.69153535806018,uk
yes,no,search,4,230.71749287187652,germany
yes,no,search,6,361.7459336859992,uk
yes,no,search,1,61.003695295325656,germany
yes,no,search,2,118.59109281882972,france
yes,no,search,3,176.4322506687517,uk
yes,no,search,4,230.3512756847381,ireland
yes,no,search,5,293.3745579472758,ireland
yes,no,search,7,420.5067007672361,germany
yes,no,search,3,182.75474405933156,ireland
yes,no,search,1,59.88063645499161,germany
yes,no,search,4,244.40940880327844,uk
yes,no,search,5,297.51036968174725,france
yes,no,search,4,242.0529962598366,uk
yes,no,search,4,246.24574297290738,ireland
yes,no,search,5,303.5986175022759,uk
yes,no,search,4,241.3641510684667,uk
yes,no,search,4,247.5348932973146,ireland
yes,no,search,4,244.182519042264,germany
yes,no,search,3,173.62924242865932,ireland
yes,no,search,3,183.15895711283912,france
yes,no,search,1,60.235474529655285,germany
yes,no,search,4,237.09515586585272,france
yes,no,search,7,429.10663924515984,uk
yes,no,search,3,179.17418682393662,france
yes,no,search,5,297.11432005649124,uk
yes,no,search,4,234.14515327080142,france
yes,no,search,8,496.7567383218675,uk
yes,no,search,3,185.1752214643208,france
yes,no,search,4,242.26647645946588,germany
yes,no,search,4,240.95356836347094,germany
yes,no,search,2,118.4462661227058,uk
yes,no,search,7,421.8363690553032,france
yes,no,search,7,413.50433831839257,germany
yes,no,search,2,120.15861782161156,germany
yes,no,search,3,181.46459024535014,germany
yes,no,search,3,181.1339954232488,uk
yes,no,search,3,185.09760563131215,uk
yes,no,search,3,177.86591796970455,france
yes,no,search,4,236.16276127249472,uk
yes,no,search,6,354.74964038141053,ireland
yes,no,search,1,58.70065952132769,germany
yes,no,search,3,179.54154103809813,france
yes,no,search,5,308.3228851736054,uk
yes,no,search,6,367.4906944761599,ireland
yes,no,search,3,181.29230976453954,uk
yes,no,search,4,234.53803204489378,germany
yes,no,search,2,120.12229338207742,germany
yes,no,search,3,179.04571455836935,ireland
yes,no,search,4,245.9981579033624,uk
yes,no,search,6,360.54245066769755,ireland
yes,no,search,4,242.0507496821051,france
yes,no,search,3,178.1530303318453,france
yes,no,search,6,355.690647162543,germany
yes,no,search,3,182.22510991650793,uk
yes,no,search,5,299.5527936246375,uk
yes,no,search,3,188.0504426396202,uk
yes,no,search,3,179.3265460211403,france
yes,no,search,6,351.8485004287046,uk
yes,no,search,5,304.0044124626771,germany
yes,no,search,9,541.1439076658586,uk
yes,no,search,6,361.7498708901553,uk
yes,no,search,1,60.65072899715107,uk
yes,no,search,5,307.2743282855416,france
yes,no,search,2,121.06105537226057,france
yes,no,search,4,247.0270982897533,germany
yes,no,search,2,120.27741919775262,uk
yes,no,search,4,243.3912746594412,france
yes,no,search,2,119.279755225035,france
yes,no,search,3,177.95522471121632,germany
yes,no,search,4,235.13303308873756,uk
yes,no,search,2,120.84278671551948,france
yes,no,search,4,238.768032404056,uk
yes,no,search,4,238.5920026563246,germany
yes,no,search,3,179.16658017773804,france
yes,no,search,2,117.95719936059511,uk
yes,no,search,3,179.65160274750286,germany
yes,no,search,5,292.5265752314987,france
yes,no,search,5,305.68550185396305,uk
yes,no,search,5,297.5317529772341,uk
yes,no,search,1,60.10031198668791,uk
yes,no,search,5,299.28145491437306,germany
yes,no,search,7,416.50386040287736,uk
yes,no,search,5,298.096014995234,germany
yes,no,search,4,240.70469595039032,france
yes,no,search,3,178.32303264158674,uk
yes,no,search,6,357.92127188100517,uk
yes,no,search,4,239.2728260924623,uk
yes,no,search,4,242.94322332594734,uk
yes,no,search,3,181.8152308700149,uk
yes,no,search,4,243.56177061366526,germany
yes,no,search,3,181.79151210176735,uk
yes,no,search,3,183.24123549349582,germany
yes,no,search,7,416.19098683333226,ireland
yes,no,search,3,176.18398448021588,france
yes,no,search,5,297.19214971188944,ireland
yes,no,search,6,358.0034802264355,uk
yes,no,search,3,175.59286513594276,uk
yes,no,search,4,235.66205096333712,ireland
yes,no,search,3,181.05173142990014,uk
yes,no,search,2,119.28861927122776,germany
yes,no,search,5,302.35265186716737,uk
yes,no,search,5,303.07993510360257,uk
yes,no,search,5,294.37141434727744,uk
yes,no,search,2,122.86885306023716,ireland
yes,no,search,3,175.50142449343767,germany
yes,no,search,1,59.576134345604274,germany
yes,no,search,2,119.71441723514201,germany
yes,no,search,4,236.15259637043116,germany
yes,no,search,4,237.5447203656709,france
yes,no,search,4,241.6794295120316,germany
yes,no,search,4,242.66969198172362,france
yes,no,search,5,295.0351536634992,uk
yes,no,search,2,116.35481885179793,france
yes,no,search,7,434.6213892973472,germany
yes,no,search,6,358.0224688226543,ireland
yes,no,search,6,353.725869421355,uk
yes,no,search,4,240.38700582913037,germany
yes,no,search,2,118.28354206327748,france
yes,no,search,3,180.97988080888575,uk
yes,no,search,5,299.65421370431534,ireland
yes,no,search,2,119.68343896025976,ireland
yes,no,search,4,234.63225734375675,germany
yes,no,search,5,301.968449676449,ireland
yes,no,search,5,302.9716647450693,uk
yes,no,search,11,645.8309794127765,uk
yes,no,search,3,183.2860865478741,france
yes,no,search,6,367.9076776493524,ireland
yes,no,search,3,184.70902981190358,uk
yes,no,search,2,118.04513951226018,germany
yes,no,search,6,368.99915640097583,france
yes,no,search,6,343.054197491304,france
yes,no,search,4,237.8929406195915,france
yes,no,search,5,301.89485192859047,uk
yes,no,search,5,299.99180344707634,uk
yes,no,search,2,124.53571940438846,france
yes,no,search,3,176.86398559459343,uk
yes,no,search,3,186.06713421593068,germany
yes,no,search,1,59.4673377492977,ireland
yes,no,search,9,540.0750099112739,germany
yes,no,search,3,174.88004322182536,germany
yes,no,search,6,367.32917209232744,germany
yes,no,search,4,245.35675480379868,germany
yes,no,search,2,120.08787317563001,uk
yes,no,search,8,480.97094171638116,france
yes,no,search,5,309.4213924693778,germany
yes,no,search,4,238.96910504367807,germany
yes,no,search,4,237.74739566708328,uk
yes,no,search,1,60.547251438626716,france
yes,no,search,7,437.6658308362076,uk
yes,no,search,3,177.49689631667312,france
yes,no,search,3,187.84780711179928,uk
yes,no,search,2,120.11634166580626,uk
yes,no,search,6,362.37601603729496,germany
yes,no,search,5,305.16754026726136,uk
yes,no,search,2,117.58859512525343,ireland
yes,no,search,3,177.93693205530178,uk
yes,no,search,6,363.5168888221428,uk
yes,no,search,5,296.5929904488921,uk
yes,no,search,4,231.67197849597233,germany
yes,no,search,6,354.7084816429632,ireland
yes,no,search,4,239.09420751364897,uk
yes,no,search,2,120.34886978084302,uk
yes,no,search,5,301.5338639475146,germany
yes,no,search,6,354.2483047488864,france
yes,no,search,4,244.57419047846759,germany
yes,no,search,2,119.50452339580855,france
yes,no,search,1,58.579736975361755,uk
yes,no,search,3,182.41285927050097,uk
yes,no,search,3,181.44738739100504,uk
yes,no,search,3,183.6701467375222,germany
yes,no,search,3,175.78549085936845,france
yes,no,search,1,60.09933400135985,uk
yes,no,search,5,307.52476743560396,france
yes,no,search,3,179.30566392266041,germany
yes,no,search,5,286.3782321887007,france
yes,no,search,1,59.90209421101922,uk
yes,no,search,3,176.45060826454045,france
yes,no,search,1,59.562179059157515,uk
yes,no,search,2,118.07364988868973,ireland
yes,no,search,4,239.18249433927608,germany
yes,no,search,9,530.865391877466,france
yes,no,search,5,304.4955858869337,ireland
yes,no,search,5,303.36475666944244,germany
yes,no,search,5,302.97199816247115,uk
yes,no,search,2,117.05136148402204,uk
yes,no,search,3,178.78271196433255,germany
yes,no,search,1,61.078517999444706,germany
yes,no,search,5,304.9400576865076,france
yes,no,search,1,60.55756747784876,germany
yes,no,search,6,365.185689188225,france
yes,no,search,3,180.42721421087057,ireland
yes,no,search,3,174.29278622297892,uk
yes,no,search,4,241.31252190231916,uk
yes,no,search,5,292.6457262342514,germany
yes,no,search,6,352.79289584224904,germany
yes,no,search,1,58.368084686510244,france
yes,no,search,4,237.4970977210293,germany
yes,no,search,3,184.6964389573939,france
yes,no,search,1,60.28339654178656,uk
yes,no,search,4,242.17842992568873,uk
yes,no,search,6,362.34631468264854,uk
yes,no,search,5,310.16731681857664,uk
yes,no,search,4,233.92370266968726,ireland
yes,no,search,2,120.84825461324188,germany
yes,no,search,3,184.60093058935155,germany
yes,no,search,3,182.08449906928107,germany
yes,no,search,4,247.22272012290415,france
yes,no,search,4,237.5193202402575,uk
yes,no,search,4,234.24173429732133,germany
yes,no,search,6,352.8196184455286,uk
yes,no,search,3,182.49449617532818,uk
yes,no,search,6,358.9723870634658,france
yes,no,search,2,118.33338056560143,uk
yes,no,search,4,235.43311957832566,france
yes,no,search,3,178.4700896873838,germany
yes,no,search,4,235.97054728406772,ireland
yes,no,search,3,177.90568149090066,uk
yes,no,search,4,246.7926215860323,ireland
yes,no,search,2,120.91011703451986,france
yes,no,search,2,120.1923251165422,uk
yes,no,search,9,552.8406535756609,france
yes,no,search,9,535.0180386351252,uk
yes,no,search,1,60.16356267477142,germany
yes,no,search,4,241.55284440279036,germany
yes,no,search,2,124.06205245205045,france
yes,no,search,5,300.0163892917494,uk
yes,no,search,2,117.72123435918968,france
yes,no,search,1,59.14135231005799,ireland
yes,no,search,4,242.63115271023966,uk
yes,no,search,3,182.3146873999143,germany
yes,no,search,2,121.52311698632856,france
yes,no,search,3,182.31835653011433,france
yes,no,search,6,357.7339054762662,uk
yes,no,search,6,353.65060980498487,germany
yes,no,search,5,296.6324703777793,germany
yes,no,search,5,298.34681401135515,ireland
yes,no,search,5,298.8004473223159,uk
yes,no,search,3,185.48670794957073,germany
yes,no,search,3,178.76448059492125,ireland
yes,no,search,5,300.96663702495454,france
yes,no,search,2,119.6088829026997,germany
yes,no,search,5,306.2500997551038,uk
yes,no,search,1,59.2550989066152,france
yes,no,search,6,366.97363131510883,uk
yes,no,search,3,177.6277794728109,uk
yes,no,search,6,354.0190747023892,uk
yes,no,search,3,180.63419011241203,france
yes,no,search,5,299.2237737862919,uk
yes,no,search,3,174.75282929776557,france
yes,no,search,2,122.55690501772733,ireland
yes,no,search,4,248.9853277037389,uk
yes,no,search,3,178.39141501512984,uk
yes,no,search,5,302.7607612785922,uk
yes,no,search,3,180.83429029988045,germany
yes,no,search,1,59.28613803208976,france
yes,no,search,7,411.7303402775098,france
yes,no,search,6,358.4380703810461,uk
yes,no,search,3,178.8192766606958,germany
yes,no,search,3,177.18834652820908,ireland
yes,no,search,3,175.0737541140153,france
yes,no,search,6,356.0275037127921,ireland
yes,no,search,8,477.8231903602906,ireland
yes,no,search,1,60.547548877391804,germany
yes,no,search,7,415.349948004705,ireland
yes,no,search,4,234.67652250421486,germany
yes,no,search,4,234.64798125276903,france
yes,no,search,3,181.218957048057,ireland
yes,no,search,5,290.1565990345384,germany
yes,no,search,2,119.28432880243838,germany
yes,no,search,2,120.87899258589371,uk
yes,no,search,1,59.869371804407145,ireland
yes,no,search,5,304.48091989261235,ireland
yes,no,search,4,243.55262867593996,uk
yes,no,search,3,182.2048799195385,germany
yes,no,search,1,60.41396199377502,uk
yes,no,search,4,242.86662123302767,uk
yes,no,search,4,238.89905119188967,france
yes,no,search,2,122.30268436366256,ireland
yes,no,search,2,116.98147718812638,germany
yes,no,search,1,59.92067379965061,ireland
yes,no,search,2,119.2792304577963,uk
yes,no,search,1,61.02882873616652,uk
yes,no,search,4,238.3237619586338,germany
yes,no,search,6,361.6652457560382,germany
yes,no,search,3,181.46530625526373,germany
yes,no,search,1,58.33051584156609,uk
yes,no,search,3,176.88359492146844,ireland
yes,no,search,3,176.46222103537303,germany
yes,no,search,3,186.5123413001482,uk
yes,no,search,2,119.10861567719786,germany
yes,no,search,3,182.22338769057598,germany
yes,no,search,4,238.89872124510265,uk
yes,no,search,6,352.13749393050273,ireland
yes,no,search,5,300.95227643902166,germany
yes,no,search,7,436.34857885200586,uk
yes,no,search,3,173.88877751102024,germany
yes,no,search,2,118.64123259910453,uk
yes,no,search,2,121.94988041918992,uk
yes,no,search,4,246.59856150712267,uk
yes,no,search,5,297.4497780202105,uk
yes,no,search,4,237.06023951227442,france
yes,no,search,4,237.20269064938313,uk
yes,no,search,3,183.7269293427164,germany
yes,no,search,7,426.0135845318287,uk
yes,no,search,2,124.05822246707132,france
yes,no,search,4,235.19355418721295,uk
yes,no,search,7,421.76467675972526,uk
yes,no,search,6,362.6103225536374,france
yes,no,search,3,179.7054457921614,germany
yes,no,search,3,176.95091042841744,ireland
yes,no,search,1,62.09634015710189,germany
yes,no,search,6,363.0327315716454,france
yes,no,search,4,240.91342058283783,germany
yes,no,search,4,244.0926922971107,france
yes,no,search,3,181.55084105415906,ireland
yes,no,search,3,183.1438428621256,germany
yes,no,search,4,252.9278256635042,france
yes,no,search,4,239.95304849233494,uk
yes,no,search,4,240.1949691625928,germany
yes,no,search,4,237.20982547094192,uk
yes,no,search,2,120.0831157563035,germany
yes,no,search,8,480.3698386699968,uk
yes,no,search,7,424.1621363208159,germany
yes,no,search,6,360.04391347487115,france
yes,no,search,3,182.55322380598278,uk
yes,no,search,3,179.71188791606463,france
yes,no,search,1,59.017740999607675,uk
yes,no,search,4,240.78817869474227,germany
yes,no,search,4,239.36447225126966,germany
yes,no,search,5,299.27105742895367,uk
yes,no,search,5,301.9390938777929,france
yes,no,search,1,59.04649235084035,uk
yes,no,search,4,236.7391998179209,france
yes,no,search,4,241.05795201860786,france
yes,no,search,4,244.84980309903852,uk
yes,no,search,4,238.2195022236024,germany
yes,no,search,2,117.43506587176678,germany
yes,no,search,6,357.9632126844996,uk
yes,no,search,2,120.16610752414167,uk
yes,no,search,5,305.9831730846093,ireland
yes,no,search,3,177.39884597664633,germany
yes,no,search,5,301.145934837877,germany
yes,no,search,2,120.65225023897283,germany
yes,no,search,5,304.30883839227465,germany
yes,no,search,3,182.2968295532479,germany
yes,no,search,6,360.5667387751697,france
yes,no,search,5,299.9738974076565,germany
yes,no,search,10,578.022113861824,germany
yes,no,search,3,182.7228188471451,france
